UUT_NAME,UUT_PART_NUMBER,UUT_SERIAL_NUMBER,STEP_NAME,PROP_TAG,PROP_VALUE,COMP_OPERATOR,STEP_STATUS,SW_VERSION,DATE_TIME,START_DATE_TIME,STATION_ID
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000JP2,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-13 07:41:55.785","2020-08-13 07:40:59.588",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000JP2,"Recline Motor Check",021313R,1.8795731050000004,LT,Passed,3.1.0.192,"2020-08-13 07:41:55.785","2020-08-13 07:40:59.588",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000JP2,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-13 07:41:55.790","2020-08-13 07:40:59.588",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000JP2,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 07:41:55.790","2020-08-13 07:40:59.588",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000JP2,"Track Motor Check",021323R,2.800478485,LT,Passed,3.1.0.192,"2020-08-13 07:41:55.790","2020-08-13 07:40:59.588",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000JP2,"Track Motor Check",021053R,300.4100820164033,GELE,Passed,3.1.0.192,"2020-08-13 07:41:55.790","2020-08-13 07:40:59.588",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-13 03:45:44.918","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Lift Motor Check",021333L,1.7418126850000002,LT,Passed,3.1.0.192,"2020-08-13 03:45:44.918","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-13 03:45:44.928","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Tilt Motor Check",021343L,1.13931646,LT,Passed,3.1.0.192,"2020-08-13 03:45:44.928","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-13 03:45:45.918","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Recline Motor Check",021313L,1.8929287000000004,LT,Passed,3.1.0.192,"2020-08-13 03:45:45.918","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-13 03:45:45.926","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-13 03:45:45.926","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Track Motor Check",021323L,1.8985414350000005,LT,Passed,3.1.0.192,"2020-08-13 03:45:45.926","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000DWS,"Track Motor Check",021053L,302.9005801160232,GELE,Passed,3.1.0.192,"2020-08-13 03:45:45.926","2020-08-13 03:44:46.223",M3-OSIRIS-NCM02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Lift Motor Check",020093L,777,GELE,Passed,3.1.0.192,"2020-08-10 12:39:03.356","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Lift Motor Check",021333L,2.1374663425000002,LT,Passed,3.1.0.192,"2020-08-10 12:39:03.356","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-10 12:39:03.375","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Tilt Motor Check",021343L,1.2411205600000002,LT,Passed,3.1.0.192,"2020-08-10 12:39:03.375","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Recline Motor Check",020033L,719,GELE,Passed,3.1.0.192,"2020-08-10 12:39:03.380","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Recline Motor Check",021313L,2.066525405,LT,Passed,3.1.0.192,"2020-08-10 12:39:03.380","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-10 12:39:03.385","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-10 12:39:03.385","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Track Motor Check",021323L,2.4217504750000005,LT,Passed,3.1.0.192,"2020-08-10 12:39:03.385","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000NNE,"Track Motor Check",021053L,299.71994398879775,GELE,Passed,3.1.0.192,"2020-08-10 12:39:03.385","2020-08-10 12:38:02.459",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-11 21:20:20.957","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Lift Motor Check",021333L,2.022012545,LT,Passed,3.1.0.192,"2020-08-11 21:20:20.957","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-11 21:20:20.968","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Tilt Motor Check",021343L,1.0928577575,LT,Passed,3.1.0.192,"2020-08-11 21:20:20.968","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-11 21:20:20.972","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Recline Motor Check",021313L,1.609681345,LT,Passed,3.1.0.192,"2020-08-11 21:20:20.972","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Track Motor Check",020053L,1238,GELE,Passed,3.1.0.192,"2020-08-11 21:20:20.977","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-11 21:20:20.977","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Track Motor Check",021323L,1.7644431725,LT,Passed,3.1.0.192,"2020-08-11 21:20:20.977","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR2022500054F,"Track Motor Check",021053L,298.879775955191,GELE,Passed,3.1.0.192,"2020-08-11 21:20:20.977","2020-08-11 21:19:24.563",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Lift Motor Check",020093R,774,GELE,Passed,3.1.0.192,"2020-08-12 07:36:04.053","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Lift Motor Check",021333R,2.6030061975,LT,Passed,3.1.0.192,"2020-08-12 07:36:04.053","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Tilt Motor Check",020123R,137,GELE,Passed,3.1.0.192,"2020-08-12 07:36:04.062","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Tilt Motor Check",021343R,1.3275501725,LT,Passed,3.1.0.192,"2020-08-12 07:36:04.062","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Recline Motor Check",020033R,716,GELE,Passed,3.1.0.192,"2020-08-12 07:36:04.067","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Recline Motor Check",021313R,1.9662964175000002,LT,Passed,3.1.0.192,"2020-08-12 07:36:04.067","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Track Motor Check",020053R,1236,GELE,Passed,3.1.0.192,"2020-08-12 07:36:04.071","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-12 07:36:04.071","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Track Motor Check",021323R,2.4902181175000004,LT,Passed,3.1.0.192,"2020-08-12 07:36:04.071","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000H55,"Track Motor Check",021053R,298.4496899379876,GELE,Passed,3.1.0.192,"2020-08-12 07:36:04.071","2020-08-12 07:35:01.328",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Lift Motor Check",020093R,774,GELE,Passed,3.1.0.192,"2020-08-13 09:07:51.819","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Lift Motor Check",021333R,2.699510555,LT,Passed,3.1.0.192,"2020-08-13 09:07:51.819","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-13 09:07:51.829","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Tilt Motor Check",021343R,1.5554989275000004,LT,Passed,3.1.0.192,"2020-08-13 09:07:51.829","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Recline Motor Check",020033R,717,GELE,Passed,3.1.0.192,"2020-08-13 09:07:51.834","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Recline Motor Check",021313R,1.7649738800000003,LT,Passed,3.1.0.192,"2020-08-13 09:07:51.834","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-13 09:07:51.839","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 09:07:51.839","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Track Motor Check",021323R,2.3452833500000003,LT,Passed,3.1.0.192,"2020-08-13 09:07:51.839","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000LDT,"Track Motor Check",021053R,300.50010002000397,GELE,Passed,3.1.0.192,"2020-08-13 09:07:51.839","2020-08-13 09:06:53.711",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-13 14:22:48.428","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Lift Motor Check",021333R,2.1720179049999997,LT,Passed,3.1.0.192,"2020-08-13 14:22:48.428","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-13 14:22:48.433","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Tilt Motor Check",021343R,0.9266416775000001,LT,Passed,3.1.0.192,"2020-08-13 14:22:48.433","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Recline Motor Check",020033R,716,GELE,Passed,3.1.0.192,"2020-08-13 14:22:48.438","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Recline Motor Check",021313R,1.7806846675,LT,Passed,3.1.0.192,"2020-08-13 14:22:48.438","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-13 14:22:48.443","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 14:22:48.443","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Track Motor Check",021323R,2.0499227700000002,LT,Passed,3.1.0.192,"2020-08-13 14:22:48.443","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000TVE,"Track Motor Check",021053R,298.1396279255851,GELE,Passed,3.1.0.192,"2020-08-13 14:22:48.443","2020-08-13 14:21:51.582",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-10 20:38:36.101","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Lift Motor Check",021333R,2.6261532049999996,LT,Passed,3.1.0.192,"2020-08-10 20:38:36.101","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-10 20:38:36.110","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Tilt Motor Check",021343R,1.2049986675,LT,Passed,3.1.0.192,"2020-08-10 20:38:36.110","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Recline Motor Check",020033R,717,GELE,Passed,3.1.0.192,"2020-08-10 20:38:36.115","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Recline Motor Check",021313R,2.2201406,LT,Passed,3.1.0.192,"2020-08-10 20:38:36.115","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Track Motor Check",020053R,1242,GELE,Passed,3.1.0.192,"2020-08-10 20:38:36.120","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-10 20:38:36.120","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Track Motor Check",021323R,2.8537837050000006,LT,Passed,3.1.0.192,"2020-08-10 20:38:36.120","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR2022400048E,"Track Motor Check",021053R,298.1996399279856,GELE,Passed,3.1.0.192,"2020-08-10 20:38:36.120","2020-08-10 20:37:38.900",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-13 17:14:36.344","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Lift Motor Check",021333R,2.4623670549999996,LT,Passed,3.1.0.192,"2020-08-13 17:14:36.344","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-13 17:14:36.350","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Tilt Motor Check",021343R,1.5614137475000003,LT,Passed,3.1.0.192,"2020-08-13 17:14:36.350","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-13 17:14:36.355","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Recline Motor Check",021313R,1.9286217700000003,LT,Passed,3.1.0.192,"2020-08-13 17:14:36.355","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-13 17:14:36.360","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 17:14:36.360","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Track Motor Check",021323R,2.5516226050000004,LT,Passed,3.1.0.192,"2020-08-13 17:14:36.360","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000Y5K,"Track Motor Check",021053R,298.8097619523905,GELE,Passed,3.1.0.192,"2020-08-13 17:14:36.360","2020-08-13 17:13:39.522",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-10 22:18:48.195","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Lift Motor Check",021333R,2.30762053,LT,Passed,3.1.0.192,"2020-08-10 22:18:48.195","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Tilt Motor Check",020123R,137,GELE,Passed,3.1.0.192,"2020-08-10 22:18:48.200","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Tilt Motor Check",021343R,1.1808663125,LT,Passed,3.1.0.192,"2020-08-10 22:18:48.200","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Recline Motor Check",020033R,716,GELE,Passed,3.1.0.192,"2020-08-10 22:18:48.205","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Recline Motor Check",021313R,1.9127996200000004,LT,Passed,3.1.0.192,"2020-08-10 22:18:48.205","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-10 22:18:48.210","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-10 22:18:48.210","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Track Motor Check",021323R,2.3936948350000002,LT,Passed,3.1.0.192,"2020-08-10 22:18:48.210","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240006VV,"Track Motor Check",021053R,297.4794958991798,GELE,Passed,3.1.0.192,"2020-08-10 22:18:48.210","2020-08-10 22:17:51.858",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Lift Motor Check",020093L,775,GELE,Passed,3.1.0.192,"2020-08-12 18:55:58.522","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Lift Motor Check",021333L,2.9062629175000003,LT,Passed,3.1.0.192,"2020-08-12 18:55:58.522","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-12 18:55:58.532","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Tilt Motor Check",021343L,0.7819473925,LT,Passed,3.1.0.192,"2020-08-12 18:55:58.532","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Recline Motor Check",020033L,713,GELE,Passed,3.1.0.192,"2020-08-12 18:55:59.522","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Recline Motor Check",021313L,2.4382418025000003,LT,Passed,3.1.0.192,"2020-08-12 18:55:59.522","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Track Motor Check",020053L,1242,GELE,Passed,3.1.0.192,"2020-08-12 18:55:59.531","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-12 18:55:59.531","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Track Motor Check",021323L,2.867146385,LT,Passed,3.1.0.192,"2020-08-12 18:55:59.531","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000159,"Track Motor Check",021053L,298.66973394678934,GELE,Passed,3.1.0.192,"2020-08-12 18:55:59.531","2020-08-12 18:55:03.651",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Lift Motor Check",020093R,777,GELE,Passed,3.1.0.192,"2020-08-13 11:45:17.913","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Lift Motor Check",021333R,1.7322049000000002,LT,Passed,3.1.0.192,"2020-08-13 11:45:17.913","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Tilt Motor Check",020123R,138,GELE,Passed,3.1.0.192,"2020-08-13 11:45:17.922","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Tilt Motor Check",021343R,1.0921845575000002,LT,Passed,3.1.0.192,"2020-08-13 11:45:17.922","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Recline Motor Check",020033R,716,GELE,Passed,3.1.0.192,"2020-08-13 11:45:17.926","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Recline Motor Check",021313R,1.8013504825000002,LT,Passed,3.1.0.192,"2020-08-13 11:45:17.926","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-13 11:45:17.931","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 11:45:17.931","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Track Motor Check",021323R,1.9643070175000001,LT,Passed,3.1.0.192,"2020-08-13 11:45:17.931","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000NTW,"Track Motor Check",021053R,300.3700740148029,GELE,Passed,3.1.0.192,"2020-08-13 11:45:17.931","2020-08-13 11:44:22.803",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-11 19:47:17.673","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Lift Motor Check",021333R,1.9704204425,LT,Passed,3.1.0.192,"2020-08-11 19:47:17.673","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-11 19:47:17.683","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Tilt Motor Check",021343R,1.1150892650000002,LT,Passed,3.1.0.192,"2020-08-11 19:47:17.683","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-11 19:47:19.174","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Recline Motor Check",021313R,1.8558063175000004,LT,Passed,3.1.0.192,"2020-08-11 19:47:19.174","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250002WJ,"Track Motor Check",020053R,1236,GELE,Passed,3.1.0.192,"2020-08-11 19:47:19.234","2020-08-11 19:46:21.476",HDW-MFG-1RS-04
